Clap, Swipe Down With Left, Swipe Down With Right, Swipe To Left, Swipe To Right, Swipe Up With Left, Swipe Up With Right, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424496791641444, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424334219485876, Infinity, 0.436938680284127, Infinity, 0.246375630810045, Infinity, Infinity, 
0.414847742996321, 0.463370593235077, 0.429045150465447, 0.321621944315479, 0.231478606114453, 0.28435889428643, 0.318661089773985, 
0.414862958843883, 0.463468057078375, 0.429245152004989, 0.321731399920012, 0.231568253161238, 0.284423790282205, 0.318735423091417, 
0.414881097879662, 0.463535361575198, 0.429354213263456, 0.321800992596949, 0.231623347335312, 0.28446944568071, 0.318786465910316, 
0.414922036065049, 0.46364051457626, 0.429530862145845, 0.321909881611085, 0.23171240879519, 0.284530131747928, 0.318854969811424, 
0.414947027951307, 0.463698194561083, 0.429622403506488, 0.321969336717315, 0.23176122094414, 0.284565866068898, 0.318894530999358, 
0.415050840363012, 0.46383326349938, 0.429781724425506, 0.322083082336197, 0.231865266948536, 0.284628440115887, 0.319002678494861, 
0.415094903275344, 0.463899777362465, 0.429853060403052, 0.322136702905242, 0.231914715433404, 0.284660749564195, 0.319054824367327, 
0.415270058894182, 0.464080162663999, 0.429960002775505, 0.322271965456033, 0.232089821466579, 0.284803867553313, 0.319237722008983, 
0.415494070742514, 0.464352212989684, 0.429904794732674, 0.322461183334244, 0.232377504009675, 0.28511607953661, 0.319523527536006, 
0.415756998413689, 0.464675812900801, 0.429615009959525, 0.322708462034553, 0.232767149218104, 0.285505731015544, 0.319905307618937, 
0.415940166372558, 0.46502574035392, 0.429352698034278, 0.322959444249827, 0.233189271430165, 0.285971905271797, 0.320310081252583, 
0.416215459958465, 0.465412839882749, 0.4291803978818, 0.32326156097031, 0.233698276888573, 0.286483079802929, 0.320801577907171, 
0.416402753915016, 0.465756036936891, 0.428991254389664, 0.323523650011746, 0.234179828297924, 0.287009607118519, 0.321254488122521, 
0.416682457339039, 0.466128053938702, 0.428907924038407, 0.323812067939853, 0.234732523791802, 0.287556125059646, 0.321731490315867, 
0.416889695341993, 0.466357483109641, 0.428785087827464, 0.324072669461162, 0.23523998498178, 0.288110959206164, 0.322185500821309, 
0.417163831252124, 0.466666962795952, 0.428749691945819, 0.324326676534016, 0.235747696003036, 0.288651521260718, 0.322603937970482, 
0.417381934035217, 0.466846067102174, 0.428702446853828, 0.324569106633166, 0.236125916168113, 0.289206329858883, 0.323029924599944, 
0.417626108897163, 0.467085608484006, 0.428671894380185, 0.324776788959527, 0.236546333214816, 0.289701816579012, 0.323395962542227, 
0.417824737300111, 0.467247247027045, 0.428631966961251, 0.324990974196972, 0.236873643211999, 0.290222477778322, 0.323734870933804, 
0.418042064535806, 0.467459821148045, 0.428592046994364, 0.325143490114844, 0.237236234819088, 0.290673607018469, 0.32405770249104, 
0.418224056115705, 0.467617167339729, 0.428584164548099, 0.32530069657898, 0.237545303967167, 0.291086618920018, 0.324273713619944, 
0.418432630425677, 0.467841697935503, 0.428574089855688, 0.325432289090534, 0.237897241464482, 0.291479650377941, 0.324540416739146, 
0.418607523853575, 0.468023318875998, 0.428581323590374, 0.325513349855829, 0.238206495836571, 0.291844132602052, 0.324715106177005, 
0.418828283576309, 0.468300460177489, 0.428609882837924, 0.325631431700769, 0.238578830207316, 0.292238441277464, 0.324950232367715, 
0.419000415403512, 0.468530099490248, 0.428644338400527, 0.325696357883695, 0.238892552149389, 0.292589858487466, 0.325102260448704, 
0.419219811020952, 0.468861544992561, 0.428756118435536, 0.325799639789191, 0.239277223867269, 0.292976311170729, 0.325315677142578, 
0.419373735277049, 0.469134524614416, 0.428830160295235, 0.325842911793492, 0.239578210342433, 0.293308338003183, 0.325421003468406, 
0.419536278150794, 0.469470426366289, 0.428979591597426, 0.32591469905336, 0.239920204060694, 0.29366268618745, 0.325548772434894, 
0.41966562800122, 0.469770500933127, 0.429094316047877, 0.32597033055234, 0.240223217911495, 0.293989093616472, 0.325632923109911, 
0.419852211611173, 0.4701682890573, 0.429308823931344, 0.32607514683039, 0.240604272161331, 0.294376803613031, 0.325777814878984, 
0.419962281904219, 0.470482062587392, 0.429447140140039, 0.326122343034858, 0.240904260829673, 0.294709981894811, 0.32584440490755, 
0.420043886350084, 0.470805281260332, 0.429689301243008, 0.326086744841252, 0.241200541079128, 0.294988796499305, 0.325711231289656, 
0.419982176903529, 0.470977116214556, 0.42985097435563, 0.325939176983111, 0.241373537115976, 0.29515757862984, 0.325259733712274, 
0.419930205371359, 0.471186517716505, 0.430122790718373, 0.325832191982557, 0.241555513980624, 0.295298471376867, 0.32475871919428, 
0.419874917351048, 0.471302974114927, 0.430356801241317, 0.325710301063182, 0.241688146360258, 0.29541270173345, 0.324303707228014, 
0.419815976205145, 0.471432197849467, 0.430683908171497, 0.325617979013382, 0.241816181044064, 0.29548773628945, 0.323984225607238, 
0.41976131920614, 0.471398376030789, 0.430980592136706, 0.325535943791893, 0.241917598228037, 0.295562098172975, 0.323735952043065, 
0.419720145569352, 0.471233163339046, 0.431345481496225, 0.325460903189869, 0.242023931975132, 0.295543967699716, 0.323552173573421, 
0.419714392502766, 0.471048895223163, 0.431685782449194, 0.325363562120513, 0.242111322189296, 0.295312556231327, 0.323463427712597, 
0.419689936820221, 0.470790504701783, 0.432086860229357, 0.32494740599682, 0.241954691955013, 0.294919564915833, 0.323365537616909, 
0.419687928531701, 0.470592084944315, 0.432445489074696, 0.324423296883902, 0.241538075377581, 0.294560250595726, 0.323330778534142, 
0.419734997683837, 0.470281197366483, 0.432879393805919, 0.323866424917502, 0.240746123221235, 0.294137705699412, 0.323318300005861, 
0.41978799449379, 0.46953233498637, 0.433267760640099, 0.323327157499351, 0.239759228029412, 0.293201780977987, 0.323329898220458, 
0.419894351621227, 0.468587445030443, 0.433434212498255, 0.322787321979523, 0.238693099724315, 0.292031598254625, 0.323342915879661, 
0.419984539255958, 0.467495020498576, 0.432795626878027, 0.322198542191229, 0.237564682103612, 0.290679726207105, 0.323366578241963, 
0.419388469480435, 0.466439694386427, 0.431796696149008, 0.321639986270911, 0.236539536603847, 0.289372714018697, 0.323387077657659, 
0.418756069160205, 0.465757908462086, 0.430244263248523, 0.321324038960584, 0.235920417727157, 0.288718693930419, 0.323340919982036, 
0.417856463741661, 0.464900305267993, 0.427829139571525, 0.320821965204691, 0.235409567490267, 0.288341262318751, 0.322785218208497, 
0.416417207923842, 0.463901237822393, 0.424821213403721, 0.319853672464071, 0.235113404532692, 0.288216499441907, 0.321577455299686, 
0.414027573792726, 0.462988999677102, 0.42187913782476, 0.318272541529817, 0.23501682005406, 0.288214874310091, 0.319622784748662, 
0.410621070048893, 0.462423945646422, 0.419787650139387, 0.31607265941358, 0.235238794903383, 0.288508129986272, 0.317076318158093, 
0.405657441529985, 0.462163905936383, 0.418662174901408, 0.312865802391596, 0.235765469466384, 0.289071226121517, 0.313340787717629, 
0.399156423065683, 0.462226656821298, 0.418462812280892, 0.308968515412716, 0.236750612680502, 0.290022603413755, 0.308381774763923, 
0.39108184299773, 0.462833836791622, 0.41877035415171, 0.304545262995579, 0.238396993188193, 0.291604085458771, 0.3017908836917, 
0.382211031822386, 0.464452309847711, 0.42067143403157, 0.300664026886729, 0.241385253653458, 0.294290211295019, 0.289198646440395, 
0.374175748579539, 0.467543253223388, 0.424199851761094, 0.297963361632993, 0.246046418935052, 0.298490827218688, 0.272030670200556, 
0.368105638059488, 0.47112693765771, 0.428253018838574, 0.296379049324879, 0.251238741025082, 0.303111268510365, 0.250268053132858, 
0.364124850333438, 0.475488479368203, 0.433311993244775, 0.295632679508523, 0.257283248744108, 0.30848128113293, 0.226840240657471, 
0.362181098364914, 0.479781589268581, 0.43773994473741, 0.295265322853424, 0.263208709261655, 0.313869379991873, 0.204599771679449, 
0.361219042798182, 0.484543254492008, 0.442526225957474, 0.295111989091798, 0.269684570364184, 0.31962694193705, 0.187729625040125, 
0.360770219764432, 0.489053633661633, 0.447003200804583, 0.295135152201509, 0.275764055836841, 0.32519407145956, 0.179358542753398, 
0.360652524106315, 0.493957965285353, 0.451266662131415, 0.295142959621962, 0.282335249251036, 0.331025161786818, 0.175213017017523, 
0.360453270244058, 0.498392912549944, 0.44955451508997, 0.295100025026404, 0.288313268238982, 0.33651777866694, 0.173232718077321, 
0.360323343719067, 0.503192381985938, 0.439285455677466, 0.295053697015651, 0.294695283970471, 0.342249368743348, 0.172408820042213, 
0.360192890122507, 0.50753249434843, 0.422455981420104, 0.29459004013458, 0.300486163633768, 0.347559112017266, 0.172083985325034, 
0.360117556666934, 0.512354044822842, 0.401860356128176, 0.293569078018194, 0.30669573913811, 0.353249294854921, 0.172015903519681, 
0.360435499290353, 0.516727627075411, 0.379949627203803, 0.292245256917739, 0.31237745215335, 0.358483582852696, 0.172260362440621, 
0.360593764920687, 0.521548929085489, 0.357948517954149, 0.290874135475032, 0.318498209386391, 0.364128121916736, 0.172457523418272, 
0.360794354896253, 0.52596716986405, 0.337181388298918, 0.289572754162554, 0.324107983447659, 0.369306811705941, 0.172701293327949, 
0.361480664808718, 0.530803271553762, 0.317805755036372, 0.288513492199607, 0.330187908996022, 0.374866485310963, 0.173162348654223, 
0.362010086396386, 0.535189408303319, 0.300363532580957, 0.287704133795738, 0.335765208534522, 0.379975116748519, 0.173521318238424, 
0.363547880077834, 0.539968306168965, 0.289863075371024, 0.287126451057063, 0.341818633117809, 0.385455143346992, 0.173885313260315, 
0.364561742313783, 0.544343964616476, 0.284510435729434, 0.286812295541967, 0.347381602772454, 0.390449506816728, 0.174446474465638, 
0.365816879907612, 0.549140868108497, 0.281731951215202, 0.286648032794578, 0.353410965929348, 0.395838076401135, 0.174879569467515, 
0.367766997955666, 0.553580533888013, 0.280222904542784, 0.286570929109895, 0.358950000434168, 0.400768976807598, 0.176258658904167, 
0.369529852903531, 0.55847302571376, 0.279345383735044, 0.286534912594656, 0.36494768068837, 0.406102350049574, 0.177249373680188, 
0.372873183888683, 0.563028676280399, 0.278736303347406, 0.286519737535758, 0.370470249768977, 0.410998237367373, 0.178313186597815, 
0.375421582570121, 0.568053297411345, 0.27827438783415, 0.286515832016644, 0.376470210819153, 0.416290400530111, 0.180335295903493, 
0.37879668911216, 0.572700818006911, 0.277939101965954, 0.286508580815794, 0.381988094868172, 0.421140129975938, 0.181879631955142, 
0.382780474377593, 0.577826250341632, 0.277660232045449, 0.286454000096579, 0.38796767772985, 0.426361529116207, 0.183657843705798, 
0.386865636539611, 0.582534066477846, 0.277331802090953, 0.286273210001163, 0.393452492942206, 0.43111925192611, 0.185823713377582, 
0.392231861011457, 0.587689664345123, 0.276873211831157, 0.285855685819467, 0.39936387673031, 0.436207478206168, 0.187785439062256, 
0.397171718541939, 0.592362592295875, 0.276149281309398, 0.284932703927603, 0.404731539190605, 0.440793054616648, 0.190246889931401, 
0.402592893612908, 0.597398570134061, 0.274742528896181, 0.283231764832903, 0.410401524534219, 0.445617202136734, 0.193275627152425, 
0.407258990137597, 0.601817007218409, 0.272606009117055, 0.280889763621039, 0.415403327289571, 0.449854688572419, 0.196662641688846, 
0.411845640387975, 0.6062856221195, 0.267655490831444, 0.275054791283939, 0.420350107368316, 0.454061530711028, 0.201128776559905, 
0.414742246395116, 0.609554801017408, 0.260067040595677, 0.266633457684238, 0.424025994009071, 0.457165156696676, 0.206256545176086, 
0.418204205886035, 0.613064363491318, 0.250507508922851, 0.256315862635834, 0.427817803609283, 0.460448944149732, 0.212360755462607, 
0.420650605115004, 0.615708349066484, 0.23985337318381, 0.244958863177512, 0.430666036655753, 0.462947436186037, 0.218789940505104, 
0.424140768313856, 0.618802655889802, 0.228847356419205, 0.23354480169963, 0.433841476095242, 0.465856235047683, 0.226158034801985, 
0.426995741932573, 0.621084530562776, 0.218726801259078, 0.224075506597053, 0.436123390784325, 0.468021483760502, 0.233674895538315, 
0.430926212525254, 0.623860840853426, 0.211131795121305, 0.217371922376065, 0.438786924661795, 0.470658196210674, 0.241999560420864, 
0.434331616058609, 0.625863219861227, 0.205535712863868, 0.214110721933673, 0.440602048772325, 0.47256891603904, 0.250335929071378, 
0.438786691654181, 0.628395744840448, 0.201183196196664, 0.21255158568863, 0.442852383565826, 0.474984319469862, 0.259273419588174, 
0.442672303471024, 0.630218503579017, 0.19779850108896, 0.212275486351445, 0.444325114410152, 0.476690898852644, 0.268013778871193, 
0.447618203245916, 0.632548837371055, 0.194755183835447, 0.212476580867145, 0.446247039807124, 0.478855091054402, 0.277201517317829, 
0.452102261040025, 0.634090086219979, 0.192039710292394, 0.213232753152089, 0.447316766194225, 0.4801994498574, 0.286125720364323, 
0.45756898500241, 0.636279855755416, 0.189805906012878, 0.214593709946479, 0.449009665373785, 0.482084886099022, 0.295377845097179, 
0.462451305515607, 0.637757002100762, 0.188393711078358, 0.216029879090296, 0.449132889695615, 0.483238449562569, 0.304231058107997, 
0.468270484015436, 0.633287012194162, 0.187493675577408, 0.217725111803106, 0.441307668833864, 0.480911572315511, 0.313340124403827, 
0.473477895854316, 0.624027300704276, 0.186907751170552, 0.219553282580486, 0.42994545750131, 0.472379611735375, 0.321995172563196, 
0.479580191177127, 0.612500621303219, 0.18646282614437, 0.221416696154042, 0.417054287410362, 0.461109642104357, 0.330801659094626, 
0.480906345876648, 0.60098142068499, 0.186259924126744, 0.223351583808553, 0.405646787822872, 0.448902588887185, 0.339004869633079, 
0.479257417047512, 0.591043067487735, 0.18617131966825, 0.225189050584344, 0.396091050285188, 0.438431719278184, 0.347310906936599, 
0.475725247605321, 0.58261102429202, 0.186169144290164, 0.227330657293068, 0.387961991356376, 0.429768585600442, 0.354985577567984, 
0.471120419185904, 0.575239381365554, 0.186174564902017, 0.229276091816765, 0.38077656040787, 0.422366928494222, 0.362813619242391, 
0.466007501123185, 0.568759100106753, 0.186240743809298, 0.231379254071277, 0.374450124011485, 0.415770077786547, 0.370010375071599, 
0.460914253033707, 0.563141819264741, 0.18626962151945, 0.233410777706407, 0.368885283112582, 0.409927407150181, 0.372194894112827, 
0.456200298511807, 0.558351684354301, 0.186299478657565, 0.235504449118397, 0.364057072573804, 0.404794278257701, 0.371065010466967, 
0.452071151604461, 0.554306223680173, 0.186599621919066, 0.237503384799574, 0.359931612792463, 0.400306215250662, 0.368598473134568, 
0.448898196787466, 0.55094934492123, 0.187241236126213, 0.239485787983001, 0.356464598336001, 0.396469714985143, 0.365844651212628, 
0.446788691490749, 0.548133819930541, 0.188403269356567, 0.241366443274323, 0.35350191821382, 0.393212820510255, 0.363234291625629, 
0.445469057307615, 0.545987902244444, 0.189974647807441, 0.243875229905145, 0.351430485634677, 0.390435954112935, 0.360959019804444, 
0.444701379476994, 0.544571558979075, 0.19218497953675, 0.24653136596136, 0.350019949503723, 0.388524819105757, 0.359011928958016, 
0.444246085846687, 0.54359892542079, 0.1949337702989, 0.249068412412124, 0.349040398414931, 0.387193825128298, 0.357702901952433, 
0.443919236606204, 0.542867020494822, 0.198297286935954, 0.252534610871948, 0.348281922247565, 0.386201155536214, 0.356779063806196, 
0.443725306967781, 0.542314334255568, 0.202239946793239, 0.255663114372508, 0.34770746755559, 0.385454208639433, 0.356139883998896, 
0.443610603029683, 0.541860758248806, 0.206569437216103, 0.259796090525675, 0.347195192250606, 0.38486706212566, 0.355668804808271, 
0.443537000033463, 0.541434373327767, 0.211599721529132, 0.263729946971076, 0.346657694253228, 0.384363732399287, 0.355325785226956, 
0.443504943589572, 0.540985179548699, 0.216660412476728, 0.268623084785654, 0.346063562851555, 0.383848557820267, 0.355107743445445, 
0.443496305559288, 0.540449049673984, 0.222109122283783, 0.271186550814206, 0.345297575076389, 0.383226387264301, 0.354976314313644, 
0.443519209939478, 0.539767027345667, 0.227547335074763, 0.272623133731207, 0.344287518747907, 0.382443655789501, 0.354915951831187, 
0.443623531789557, 0.538982892786799, 0.232987272358769, 0.273536680424006, 0.343067437725507, 0.381513756320803, 0.354910260613308, 
0.443813607756618, 0.538002718239913, 0.238190533443338, 0.274262371432963, 0.341511309582233, 0.380299624794831, 0.354977904942337, 
0.444114915549198, 0.536873433838684, 0.243391877851056, 0.27506759271829, 0.33959428311196, 0.378791366392894, 0.355088078528365, 
0.444570432572907, 0.535604574513553, 0.248365076494476, 0.275894362501978, 0.337316588600752, 0.376977948257351, 0.355284951155875, 
0.445125495663944, 0.534198770132436, 0.253343425848711, 0.276795778768126, 0.33473868168304, 0.374917831678467, 0.355519428595048, 
0.445836024325242, 0.532633388229901, 0.258063806260769, 0.278046614063016, 0.331815032561126, 0.372565111939661, 0.355814016656659, 
0.446658868647414, 0.530865007940294, 0.262779498945739, 0.279308595553087, 0.328486878566624, 0.369929405398957, 0.356175418924476, 
0.447613319710633, 0.528928686559451, 0.267261392978547, 0.280728725667395, 0.324824060034266, 0.367090535980384, 0.356565268190249, 
0.448722026266283, 0.526854566591051, 0.271816499093796, 0.282485871979004, 0.320949496257575, 0.36412007422315, 0.357031334753715, 
0.449853417274043, 0.524621254661142, 0.276198401071391, 0.284202673843873, 0.316920695806391, 0.361042768245354, 0.357497178959191, 
0.451117497701352, 0.522290216667725, 0.280716794214895, 0.286040712515238, 0.312792423602949, 0.357889140507707, 0.358008329565892, 
0.452369963123403, 0.5197123874203, 0.285083577959231, 0.288090698465486, 0.308469770825276, 0.35459904650586, 0.358479852961268, 
0.453664599158177, 0.517060365233877, 0.289605670259795, 0.29008197025263, 0.304143103330474, 0.35136135081372, 0.358734916928412, 
0.455012413279617, 0.514253994230895, 0.294104392885468, 0.292140678458731, 0.299755727159494, 0.348085103356262, 0.358247674546055, 
0.455619138846473, 0.511443049182031, 0.298778108238115, 0.294137767542072, 0.295481827296533, 0.344913787604552, 0.357334423856489, 
0.454964888470457, 0.508721683481012, 0.303486112790964, 0.296320082553048, 0.291365151607613, 0.3418591698379, 0.356143612491334, 
0.453563218134278, 0.506067711117366, 0.308429785763164, 0.298329358435413, 0.287390014560632, 0.338919679686006, 0.354743831066625, 
0.451888897567579, 0.503580109150921, 0.313402385957629, 0.300386081348555, 0.283593299811361, 0.336203446208477, 0.353337949208419, 
0.450050538623762, 0.50119109349127, 0.318623821538981, 0.302635593635055, 0.280017098507849, 0.333556829940843, 0.351922098609691, 
0.448202055741242, 0.499053887560701, 0.323875894953639, 0.304761351228077, 0.276755717415235, 0.331177136059764, 0.350531235304391, 
0.446424969105257, 0.49719565395975, 0.329380011272347, 0.306871100339112, 0.273825239060503, 0.329064490005711, 0.349294855496181, 
0.44477989471718, 0.495519658064895, 0.334879181363115, 0.308920670021379, 0.271128503554678, 0.327159515287496, 0.348147805718864, 
0.443362091472173, 0.494095628028655, 0.340600215676996, 0.311022215823384, 0.268775947970648, 0.325479923790869, 0.347150914533532, 
0.442157302898474, 0.49297654092541, 0.346327790927349, 0.31299828038839, 0.26685277545319, 0.324121392192537, 0.346337064313146, 
0.441057253624226, 0.49208083855483, 0.3522081493936, 0.314897113802136, 0.265262440653119, 0.323047476799005, 0.34569294050198, 
0.439809273689328, 0.491010682693174, 0.358044014940075, 0.316577313153051, 0.263541317621473, 0.321792285498531, 0.344923291930239, 
0.43842010635352, 0.489674144013352, 0.364007605125374, 0.317831917110944, 0.261645056908554, 0.320237476321268, 0.343904110362754, 
0.43695901514996, 0.48810216632569, 0.36996404457139, 0.318822889282181, 0.259628356758254, 0.318421609618664, 0.342644756782814, 
0.43540014201225, 0.486404683049267, 0.375975814898129, 0.319651215418144, 0.257655608101615, 0.316445677594635, 0.341230742130133, 
0.433757495455721, 0.484602728011273, 0.382271519762971, 0.320347145527342, 0.255590108690413, 0.314371307936028, 0.339655924012859, 
0.432158838964792, 0.482808063656701, 0.388236286788735, 0.320935450428578, 0.2535974169756, 0.312341625621836, 0.338154733735899, 
0.430703631021518, 0.481004823245075, 0.393544852873917, 0.321506237663805, 0.251643660513427, 0.310366900700553, 0.33676553953893, 
0.429387981868531, 0.479199363097358, 0.398073102141275, 0.321960969904535, 0.249665181903545, 0.308402428198885, 0.335476711004201, 
0.428168858699511, 0.477374802403953, 0.402147740488862, 0.321870392112389, 0.247699922631561, 0.306410477869165, 0.334200019586904, 
0.427037666840873, 0.475646193499222, 0.405722270089786, 0.321330030809462, 0.245821480468379, 0.304513888083633, 0.332947406882647, 
0.425884715098975, 0.473985019243174, 0.408882742939555, 0.320603126805439, 0.24410824358616, 0.302708841321186, 0.331689129475131, 
0.424614468504151, 0.472384123130504, 0.411605968579215, 0.319785959024915, 0.24245221542144, 0.300998785838704, 0.330349680508881, 
0.423261082663596, 0.47085300734259, 0.413893702416951, 0.318975066540327, 0.240839801568085, 0.299364827138291, 0.328996766391527, 
0.421873311473384, 0.469396351704357, 0.415742836524884, 0.318175522046304, 0.239291398819349, 0.297815354464614, 0.327637759738406, 
0.420369922315103, 0.467960786883976, 0.417033241233756, 0.317381713766729, 0.237732267570162, 0.29631149739666, 0.326235107984775, 
0.419004000249242, 0.46664998096405, 0.417950600701019, 0.316720789051548, 0.236282272966544, 0.294913002198253, 0.324903432718964, 
0.417957020869514, 0.465348683183872, 0.418766030000388, 0.316102749652626, 0.23480057073168, 0.293549575318832, 0.323535854177502, 
0.417241895041193, 0.464168840334205, 0.419393325005932, 0.315454147869216, 0.233660476285472, 0.292161756886427, 0.322179376915366, 
0.416799056525181, 0.463347619671028, 0.420019564608505, 0.314947824191264, 0.23293261795952, 0.291148225459697, 0.320787464342414, 
0.416447427960037, 0.462782502960708, 0.420514266962548, 0.314550923852378, 0.232467220820677, 0.290479430425296, 0.319646190291724, 
0.416205498598249, 0.462467062362528, 0.421034759323684, 0.3142902320536, 0.232170342950599, 0.290093481506946, 0.318873361988854, 
0.41598948463448, 0.462247747884709, 0.421361281365197, 0.314073161256809, 0.231954640123657, 0.289837443640543, 0.318370671260211, 
0.415854715534931, 0.462133655050784, 0.421520649265048, 0.313952532579263, 0.231851510787996, 0.289721030420635, 0.318092379735645, 
0.415649817346637, 0.461984510565887, 0.421504001256923, 0.313788219656729, 0.231711141831558, 0.289583492780485, 0.317845672008382, 
0.415438326096089, 0.461834520517429, 0.421430502045722, 0.313612188481505, 0.231581052107499, 0.289464864692988, 0.317635695992015, 
0.415302699824193, 0.461769985518644, 0.421393302513149, 0.313504936866961, 0.23152226088206, 0.289418589479485, 0.317517443768271, 
0.415171557130376, 0.461716923206877, 0.421350723604341, 0.313402767567842, 0.231481373094594, 0.289390453417013, 0.317414267142108, 
0.415076718022018, 0.461687988538024, 0.421326622648311, 0.313318358769361, 0.231468279324026, 0.289381777729302, 0.317335441901057, 
0.414937264931241, 0.461598788608909, 0.421249186498395, 0.313177443072852, 0.231390868092565, 0.28931085113607, 0.317212892968982, 
0.414758155096217, 0.46146949835051, 0.421140122797736, 0.312984992070838, 0.231275533967543, 0.289190545270949, 0.317047704769798, 
0.41467392693983, 0.461423859643624, 0.421109249225195, 0.312889977697631, 0.231242046525991, 0.289152764196651, 0.316975948111908, 
0.414598545205355, 0.461364915851088, 0.421085144992351, 0.312798136330214, 0.23119740522401, 0.28911660621262, 0.316905969936815, 
0.414470521416476, 0.461230985493855, 0.421014110571961, 0.312637126310482, 0.231109904746215, 0.289018381091316, 0.316772652613539, 
0.414338930097598, 0.461084350066408, 0.420948598931841, 0.312456968072923, 0.231011688836298, 0.288895787719224, 0.316632752308304, 
0.41429494087002, 0.461003459997292, 0.420942886000661, 0.312342998459081, 0.230989053176044, 0.288852947806881, 0.316574230735753, 
0.414253875565896, 0.460899059080231, 0.42093435193842, 0.312182452352625, 0.230964847775223, 0.288796005076857, 0.316501039985621, 
0.414221898560424, 0.46078519048004, 0.420933495470411, 0.31199884800596, 0.230925997077794, 0.288722730020638, 0.316420179022718, 
0.414221996725565, 0.460725942921644, 0.420939499318443, 0.311840963356402, 0.230923787614682, 0.288691292760882, 0.316378530233113, 
0.414226911401563, 0.460690350407934, 0.420967686866591, 0.311704802279772, 0.230923618914042, 0.288675043410162, 0.316356073305256, 
0.414229546230003, 0.460639255343693, 0.42098446897529, 0.311565500953159, 0.230931176510591, 0.28864138226759, 0.316331363900558, 
0.414232100061093, 0.460560634371479, 0.42099944069715, 0.311398289765822, 0.230935899453343, 0.288587311943848, 0.316287502585713, 
0.414219745430237, 0.460441490254662, 0.421003987504051, 0.311203335801321, 0.230950831258973, 0.288537701419533, 0.316230847277932, 
0.414053817044367, 0.460191541369977, 0.420786415664653, 0.310907589197931, 0.230957344210772, 0.288535535609232, 0.316116244996426, 
0.413452041005079, 0.45966450244092, 0.419905504368772, 0.310290682517853, 0.23095846219988, 0.288560621339454, 0.315779896927095, 
0.412061376999965, 0.458823016584581, 0.418192362955992, 0.309105697766455, 0.230998388260939, 0.288686954429132, 0.314973585640249, 
0.409916369239774, 0.458398221644532, 0.416843355862427, 0.307550440817708, 0.231264519406248, 0.289049746218636, 0.313815047983927, 
0.40713548600812, 0.458302772688705, 0.416322322522674, 0.305812614050076, 0.231947690353244, 0.28984735449306, 0.312211723106684, 
0.403471817011589, 0.458596050418914, 0.41628757747439, 0.303824888421641, 0.233082765116197, 0.291043925124649, 0.309865867970604, 
0.398644163557905, 0.459149556168709, 0.416524273425899, 0.301443358620911, 0.234739951167081, 0.292712957398397, 0.306307701446071, 
0.39204975438703, 0.46008234305549, 0.417284717454705, 0.298282783431786, 0.236912201079418, 0.294812117878503, 0.300540856943208, 
0.384601154138331, 0.462027490332983, 0.419526695764965, 0.295622531253668, 0.240427068916371, 0.298104718838049, 0.287674437449274, 
0.377671074824327, 0.465642657289417, 0.423468780409171, 0.293873977642017, 0.245660221920076, 0.30291989033625, 0.269753454423387, 
0.371749189773217, 0.469406853710576, 0.427530556231784, 0.29268316640599, 0.251175457492761, 0.307974483190237, 0.247860884772832, 
0.367784466626257, 0.474106323935369, 0.432476690761798, 0.292055691313547, 0.257478926875287, 0.313705133190263, 0.224587703941359, 
0.365785777922266, 0.478421894615973, 0.436887305427453, 0.291711174987436, 0.263486494357921, 0.319172452343773, 0.203494946544819, 
0.364746061064418, 0.483450205635325, 0.441896856916142, 0.291527121630274, 0.269981630419214, 0.325067331855865, 0.189185906082609, 
0.364170076516877, 0.487933744650244, 0.446065973129169, 0.29140414747142, 0.276041479325943, 0.330587904823144, 0.182069491392188, 
0.363772262004476, 0.493039603721523, 0.450588161510048, 0.291121704028034, 0.28246965943119, 0.336434527957885, 0.178537192863931, 
0.363282793188312, 0.497479011807608, 0.448334970104333, 0.290777533057622, 0.288335546364401, 0.341821972309933, 0.176832971744139, 
0.362877084150375, 0.502451090786669, 0.436506077136817, 0.290487438418494, 0.294561506979028, 0.347505485159118, 0.176085264683639, 
