Clap, Swipe Down R, Swipe L, Swipe R, Swipe Up R, Wave L, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.243961297495769, 0.383354130899633, Infinity, Infinity, Infinity, Infinity, 
0.243528685698571, 0.383399461450956, Infinity, Infinity, Infinity, Infinity, 
0.310071915515507, 0.378246901880821, 0.296341767448479, 0.262092431267175, 0.272883457281012, 0.449150976625116, 
0.309901079011304, 0.378502995080555, 0.296510218444968, 0.262138710685166, 0.272859504752036, 0.450843203641509, 
0.309593877017081, 0.37891093148715, 0.296677139048967, 0.262089358347455, 0.272174300160929, 0.452507393871814, 
0.309070110408431, 0.379251146443789, 0.296605257424086, 0.261983674529366, 0.271021786211168, 0.454295273832442, 
0.308520844520578, 0.379758898985726, 0.296189855131584, 0.261844052599963, 0.270082938168601, 0.455964343162551, 
0.307995805135385, 0.380219753145851, 0.295474532357462, 0.261678203627505, 0.269478471052572, 0.457721645681666, 
0.307465715799676, 0.380758509494969, 0.294582004213242, 0.261514165067936, 0.269076899906234, 0.45933679095966, 
0.30712525530313, 0.381093160267751, 0.293672622229966, 0.261358103099177, 0.268839452446635, 0.461188453694069, 
0.306942731491779, 0.381664591513397, 0.292884134442391, 0.261249732958009, 0.268743854692285, 0.462866020338973, 
0.306773143942563, 0.381959842546185, 0.292161761907341, 0.26112327528526, 0.268682618894555, 0.464599297724228, 
0.306666702543536, 0.382106635966643, 0.291520398650404, 0.261012181024907, 0.26864878754683, 0.466579849456066, 
0.306608213115671, 0.382172141083515, 0.290964903368896, 0.260880082303874, 0.268612552202959, 0.468457820780198, 
0.30659014839752, 0.382208977869259, 0.290652685166075, 0.260800547124168, 0.268604096217983, 0.470513633233145, 
0.306609367718308, 0.382253718834576, 0.290504706479863, 0.260758830968153, 0.268602690240631, 0.472449485991543, 
0.306745472339103, 0.382290332395949, 0.29044322708333, 0.260748218783503, 0.268629118458043, 0.474735742956407, 
0.30688786051095, 0.38235998344412, 0.290443569606951, 0.260763928736678, 0.268662503055574, 0.476814882505262, 
0.307279272942226, 0.382432426403565, 0.290480275348481, 0.260806538441461, 0.26871456210971, 0.479038695128177, 
0.307606014375584, 0.38254285660996, 0.29059210642665, 0.260876506069212, 0.268803794873776, 0.48127982754215, 
0.308610761470064, 0.382828273876043, 0.290717552294331, 0.260946313115655, 0.268907070443186, 0.483154077745315, 
0.309274373942507, 0.383041150314019, 0.290876620343884, 0.261035140062382, 0.269073698659323, 0.484145782781125, 
0.309973838300149, 0.383290339614046, 0.291072470714749, 0.261151101421059, 0.269242459279054, 0.484699894070468, 
0.310903340488144, 0.383809678507191, 0.291267127471378, 0.261258823576748, 0.269433927934159, 0.485029561830031, 
0.311640452225547, 0.384255865893199, 0.291468560674205, 0.261398544028056, 0.269792512918707, 0.485256356198541, 
0.312442714117919, 0.384888949678178, 0.29162398801383, 0.26149762365523, 0.270071330761162, 0.485401488367906, 
0.313028853861406, 0.385425205254356, 0.291798176630307, 0.261642302080149, 0.270673656151562, 0.485531630532231, 
0.314293968235168, 0.386350237884626, 0.291910273421276, 0.261743763120767, 0.271103757413832, 0.485627203899622, 
0.315070314416053, 0.387116244077102, 0.292026408026456, 0.261867657779355, 0.271606574706377, 0.485730637943736, 
0.315905408253354, 0.387949871939632, 0.292067899045916, 0.261928255320339, 0.272406851782438, 0.485802395407653, 
0.316704835371149, 0.388827857892571, 0.291677671694884, 0.26127613440436, 0.273008503885187, 0.48531997695211, 
0.317067566912334, 0.389542674573669, 0.291404572705511, 0.260255794225676, 0.273678831270805, 0.484544114759704, 
0.317324554522576, 0.390504415818017, 0.291167605929671, 0.259685554652862, 0.274273293911822, 0.483626075491884, 
0.314971205035284, 0.391432281240662, 0.291027943142973, 0.259372633224553, 0.275074123217896, 0.482625275311304, 
0.309145379994489, 0.392477319878972, 0.290885016849145, 0.259091189684905, 0.275804707358735, 0.48155202993289, 
0.301624470901628, 0.393177505252378, 0.290817340667022, 0.258884330370054, 0.276749467780179, 0.48075023774635, 
0.294165282377848, 0.393350448192353, 0.290840138673722, 0.2588000490876, 0.277599431174909, 0.480391615402766, 
0.288849574232574, 0.393291761849692, 0.29089991821068, 0.258754040273098, 0.278666536681951, 0.480224906155503, 
0.285595241720257, 0.393203836860186, 0.291005526295519, 0.25798529227012, 0.279584794676984, 0.480218350032008, 
0.284062585145882, 0.39282496475794, 0.289229193676905, 0.255789003911229, 0.280603695584158, 0.480208717084792, 
0.283362287805608, 0.392465597001457, 0.286632263696621, 0.252881564469131, 0.281461303207707, 0.480211549911768, 
0.283359813711009, 0.39215331106267, 0.284062503124299, 0.249638390343757, 0.282253189410501, 0.480171583575488, 
0.283637988256476, 0.391741559216905, 0.2823837567589, 0.246574147985107, 0.28218656099718, 0.480129379465447, 
0.284286489986717, 0.391558491240055, 0.281672799550817, 0.244002617154319, 0.281130725322456, 0.480133301036673, 
0.285143409555769, 0.391475361110865, 0.281342531941617, 0.241866525380854, 0.279709058649208, 0.480169698566376, 
0.286180217938797, 0.391474531659479, 0.281303032885851, 0.240481510611076, 0.278185717074327, 0.480252849457117, 
0.287447343198952, 0.391587371296441, 0.281465231430251, 0.239822384932298, 0.276687660115558, 0.480380098322386, 
0.288772257926109, 0.391709670715941, 0.281708593412547, 0.239499118648245, 0.27529053892821, 0.480526627196224, 
0.290182142985654, 0.391938003790155, 0.282132622460876, 0.239362020015508, 0.274177471825673, 0.480704291532348, 
0.291760544640329, 0.391523395505061, 0.282502052086052, 0.239351151815907, 0.273538040827349, 0.480904573866834, 
0.29331629957749, 0.390590683330261, 0.282961083073055, 0.239368937618674, 0.273095717964953, 0.48109333973128, 
0.294928040393099, 0.389295445566492, 0.283332198534917, 0.239445674986798, 0.272700708243733, 0.481274033133984, 
0.296508548684896, 0.387662167963704, 0.283660180957606, 0.239513905803641, 0.272271390039085, 0.481572426226456, 
0.298103228635377, 0.385571580160951, 0.283966098944401, 0.239566242913862, 0.271798510087879, 0.48175771901959, 
0.299639542387786, 0.383495775004986, 0.284188783587173, 0.239645930239319, 0.271458811827607, 0.481974829978062, 
0.301164778319215, 0.381649087105388, 0.284375991440274, 0.239701012053329, 0.27128303194115, 0.482141760398636, 
0.302721328292817, 0.380349264244069, 0.284507147530192, 0.23975566179872, 0.271158309256862, 0.48232212901964, 
0.304222973402659, 0.379368688799247, 0.28459158904962, 0.23984748595341, 0.271105659591078, 0.482451957329171, 
0.305706595661374, 0.378561721712763, 0.284662975979973, 0.239918314041895, 0.271077801567303, 0.482384315326394, 
0.307232948200623, 0.377889168557041, 0.284670519054574, 0.239974301844169, 0.271058520148985, 0.482021409895979, 
0.308664943241355, 0.377322332018842, 0.284688233882447, 0.240084064631391, 0.271019409277293, 0.481602106253292, 
0.309043762015771, 0.376739642280506, 0.284699608551538, 0.240215441874533, 0.270814725262294, 0.481121832446974, 
0.308883009974351, 0.376158082493446, 0.284675414515786, 0.24045502785017, 0.270434087396703, 0.480622904537906, 
0.308405706003201, 0.375595460068897, 0.284614980363985, 0.240627142830506, 0.26992900914497, 0.480094005672912, 
0.307674520367882, 0.375017711947639, 0.284249036674307, 0.240892478387388, 0.269250929170958, 0.479481467023687, 
0.306597224446294, 0.374565196940163, 0.2835437637716, 0.241078302239878, 0.268208973140459, 0.478676713185986, 
0.305085050165562, 0.374258846289847, 0.282500499921796, 0.241203094352105, 0.266709682577945, 0.477571460998993, 
0.302258920223794, 0.374307940422874, 0.280629703221306, 0.241319309903141, 0.264128583387533, 0.475536381568275, 
0.297725102083131, 0.374702528490735, 0.277879381161741, 0.241461742188459, 0.259992657623884, 0.472236551046413, 
0.291268359504807, 0.376049822084101, 0.274444662799646, 0.241945166326181, 0.254002232232943, 0.467552930827822, 
0.282562229663209, 0.377895244100382, 0.270671203893098, 0.242899748841786, 0.245611521764402, 0.461139463476027, 
0.272025094003163, 0.380983732583602, 0.267091644050696, 0.244634563539933, 0.234187901331579, 0.452564438596658, 
0.262078640061766, 0.384712868751642, 0.263594437872266, 0.247002573467344, 0.220198814994103, 0.442032710563561, 
0.255109017456229, 0.389314828041327, 0.260033467193725, 0.249930589126441, 0.204008370035863, 0.429757970658834, 
0.252160269756282, 0.394543524410952, 0.256140947025991, 0.253595389469831, 0.186612363639654, 0.416577925847827, 
0.250913436964759, 0.399821223036536, 0.25175407758709, 0.25771298218609, 0.170222225681855, 0.40391993056503, 
0.251032999334717, 0.402161232589551, 0.246391830136259, 0.262364589623289, 0.157494360222931, 0.392491812091333, 
0.252255226135696, 0.399307355578796, 0.239450826083042, 0.267298120012589, 0.150296351360003, 0.381613898337392, 
0.253514523824663, 0.391755661965041, 0.232237150553548, 0.272029605585505, 0.146431769207366, 0.370234406154802, 
0.254265881014665, 0.376701032825995, 0.223210555187485, 0.275940164970058, 0.145174892808352, 0.360044296660384, 
0.254966520224656, 0.352836196564902, 0.215682599321666, 0.278469138187668, 0.146410810886166, 0.354575660927162, 
0.256514032894212, 0.325668605478333, 0.210854187240527, 0.28065409573315, 0.149877333204848, 0.352345111145107, 
0.258745987624856, 0.29956679954664, 0.207911578733232, 0.282415077338758, 0.154613751034403, 0.351326723994959, 
0.260845619650576, 0.2801744102757, 0.206543282432513, 0.28404149800684, 0.160011481356196, 0.351316911970676, 
0.263347756339185, 0.268920602291214, 0.205870773293739, 0.285736958061178, 0.165423246948428, 0.351561719740728, 
0.266797520347931, 0.261720029813316, 0.205775553783387, 0.287597940751179, 0.17077212613671, 0.351726464729989, 
0.27014373010955, 0.258131832362892, 0.205910196379976, 0.289467284810339, 0.176072879939779, 0.352198814190019, 
0.274329022723498, 0.25645888401033, 0.206246446685178, 0.291476352811881, 0.181396760314262, 0.352331987469252, 
0.278016948341696, 0.256042801810083, 0.206638298639322, 0.293462828444682, 0.186035348568594, 0.35179701832743, 
0.281814493443808, 0.256585981641553, 0.207330733909324, 0.295640314880728, 0.190099344402209, 0.349514172036229, 
0.285232498404118, 0.257440993557061, 0.207776481700497, 0.297783045483935, 0.193482194797551, 0.344738844388682, 
0.288500107088715, 0.258743144436072, 0.208181574390469, 0.300004723978317, 0.195886031182096, 0.337985465508525, 
0.291448536437722, 0.260579961191903, 0.208184756555085, 0.302113754244278, 0.197939735543569, 0.330162199356283, 
0.294234346510767, 0.262600978723307, 0.207914710701, 0.304253687879305, 0.199698858919878, 0.322092875451354, 
0.296915158012123, 0.264735193725136, 0.206511208501246, 0.306180078562587, 0.202151070504959, 0.314989334619671, 
0.299519902499072, 0.266885480557607, 0.20561054806595, 0.307806267327137, 0.205084803865372, 0.31081927518484, 
0.302670656035226, 0.268248576831017, 0.205233162183391, 0.308786712890073, 0.209170714782184, 0.308943551247686, 
0.305890036633405, 0.269124314933644, 0.205392479709111, 0.30929180107061, 0.21400081368984, 0.308221114153087, 
0.309333271543273, 0.269164783904397, 0.206540737408917, 0.308795520916187, 0.219840179428303, 0.30889215215285, 
0.312556001197208, 0.267063965429114, 0.208175330828608, 0.307322641550262, 0.226486281319654, 0.309858613167314, 
0.315756646161298, 0.264395228411392, 0.210303926863843, 0.305297125535785, 0.234120929570964, 0.311316877191819, 
0.31971519151146, 0.26241700597722, 0.212740676140189, 0.304104451261342, 0.242051324827743, 0.312713365785444, 
0.323810872434784, 0.260962952761332, 0.215295416513375, 0.303528023367766, 0.250614997141033, 0.314450691555983, 
0.328322930363119, 0.259718154146422, 0.218280842876721, 0.303327179582557, 0.258964156268208, 0.315821118198783, 
0.333577133597392, 0.258604372008097, 0.222355320664103, 0.303455374715357, 0.267507820639726, 0.317129203324299, 
0.338893731172309, 0.257852358943895, 0.226356466195986, 0.303754113233012, 0.275337609103746, 0.318275690588386, 
0.345319643682271, 0.257366030864029, 0.230623908908851, 0.304194311874278, 0.282459746222641, 0.319551926182753, 
0.351576667257545, 0.257133321392632, 0.235376019283748, 0.304782330749084, 0.287446585963854, 0.320627978868776, 
0.358661457962088, 0.25695252097061, 0.240166172832111, 0.305415808613692, 0.292100033739208, 0.321711391872708, 
0.365694154967593, 0.256871126859391, 0.245142244587404, 0.306300814595287, 0.296341175344627, 0.323098460984883, 
0.373214910511031, 0.257167357232234, 0.250385573149426, 0.307128887132466, 0.300599424384805, 0.32437458510089, 
0.373755171987638, 0.258413906283918, 0.25562950870874, 0.308152783903505, 0.304998990493764, 0.325977275869347, 
0.371769035637271, 0.260876851095582, 0.261503348509106, 0.309097893596163, 0.309359052472908, 0.327399374308206, 
0.368565701602499, 0.264058029449009, 0.267140829554408, 0.307324602412332, 0.311048694740917, 0.329411323384874, 
0.364652240315632, 0.267980731780098, 0.273146872072593, 0.304308827911961, 0.308332802619085, 0.33117101592802, 
0.360206267607591, 0.272267213380704, 0.278348631462792, 0.301052267694809, 0.303512169824995, 0.332952631142847, 
0.355614601521604, 0.276915200575951, 0.282540960755498, 0.298366500852967, 0.298030365141191, 0.335091965334461, 
0.351431930960468, 0.281658044874241, 0.28669391521751, 0.296097952245787, 0.293013175593436, 0.337092504262796, 
0.347581484125128, 0.286683185933191, 0.290606770411081, 0.293918689198486, 0.289185523610567, 0.339691568793742, 
0.344041388813721, 0.290816665140661, 0.294378400039075, 0.291677016155969, 0.286959875122793, 0.341941567546249, 
0.340782716467402, 0.294139625102082, 0.298593003420473, 0.289405343296233, 0.28586094672885, 0.344496386979337, 
0.337846145126424, 0.296628171315035, 0.302495658283952, 0.287099390704415, 0.285332365268246, 0.34704320749405, 
0.33537451377439, 0.298871560877203, 0.306921896444544, 0.284851608595631, 0.285087363745052, 0.349706632865466, 
0.333358998135532, 0.301625684224375, 0.310529014297181, 0.282739336014165, 0.285032245900583, 0.352381792735597, 
0.331771319236625, 0.303895828687451, 0.31140029225949, 0.280835165779154, 0.285005749253962, 0.35505249867217, 
0.330525467702995, 0.306586505168856, 0.31097764845704, 0.279217489166992, 0.285008843727834, 0.357613403669362, 
0.329737521931836, 0.30876801460015, 0.310093395277454, 0.277892628967234, 0.285088145201827, 0.36011481652105, 
0.329341515617693, 0.311873090885305, 0.309038228197429, 0.276774454565331, 0.285130174525406, 0.362541101533772, 
0.329167604441426, 0.314409131333674, 0.308103451958318, 0.2758740292944, 0.285164695401617, 0.364842835622095, 
0.329159347885032, 0.316897245346982, 0.307070424378267, 0.275190515619719, 0.285194081011942, 0.367150140610484, 
0.329228440322456, 0.319827243767629, 0.306116309772021, 0.274612271386122, 0.284977145700428, 0.369321913001313, 
0.329400832147279, 0.322487690441158, 0.305336328300442, 0.27399503631532, 0.284466655699141, 0.371505588924387, 
0.329591193409636, 0.325496073712954, 0.304961104256769, 0.273438260889457, 0.283833278706932, 0.373616443592482, 
0.329828968935964, 0.328237263422869, 0.30477316404095, 0.273065358683949, 0.283181683327105, 0.375711517153259, 
0.330106413131472, 0.332365339515028, 0.304693877379858, 0.272893371691548, 0.282662185918518, 0.377752176565788, 
0.330430284405492, 0.335800106195122, 0.304681193983735, 0.272859896827674, 0.282316737622755, 0.380412170316928, 
0.330763609069884, 0.33985258717979, 0.304701777168812, 0.272876056877912, 0.28213470303675, 0.382768549751659, 
0.331094604519434, 0.343846056096612, 0.304725132874156, 0.272925152342635, 0.282045807620085, 0.385577195083832, 
0.331383858166506, 0.348282506192791, 0.30472977253969, 0.272987342839117, 0.282028186611349, 0.388072656946037, 
0.331619235863301, 0.35259297389488, 0.304712332379261, 0.273033511563521, 0.282052242889499, 0.391514957087164, 
0.331771579895306, 0.357048195465887, 0.304639343357735, 0.27306652287939, 0.282117471932882, 0.394410846184497, 
0.331800829410932, 0.36173874772413, 0.304544356886562, 0.273046612617431, 0.282216320522682, 0.397765103633407, 
0.331329891079018, 0.36633143175095, 0.304430278215021, 0.272941572163501, 0.28233108908151, 0.400998927158933, 
0.330627605131941, 0.370880145364489, 0.30430268019005, 0.272712958353624, 0.282458098379839, 0.404561292541692, 
0.329994278185742, 0.37558487866398, 0.304257970703947, 0.272457360180724, 0.282604119014994, 0.407997524670133, 
0.329562597088062, 0.380153906532941, 0.304235147579844, 0.272208149586347, 0.282754383003066, 0.411748182673644, 
0.329365534865015, 0.384844835399275, 0.304253847588052, 0.272052026567365, 0.282938232944269, 0.415340028594048, 
0.329270484226529, 0.389580574731366, 0.304276203412298, 0.271968225621861, 0.283100732849358, 0.41921951162921, 
0.32929282138654, 0.393182006539823, 0.304320410348117, 0.271939168311235, 0.283270294668486, 0.422905213541117, 
0.329362731059567, 0.395106000340422, 0.304389064962094, 0.271954405624671, 0.283444425332306, 0.42687362598501, 
0.329475766207953, 0.39619134277191, 0.30446403800221, 0.271997176320158, 0.283620435884278, 0.430781989102705, 
0.329669461582483, 0.396857287621981, 0.304568866177064, 0.272072504221101, 0.283814772439126, 0.434695970248911, 
0.32989732714562, 0.397380794102393, 0.304694411493539, 0.272194602599993, 0.284013009696013, 0.438886740262079, 
0.330200101122412, 0.397809915550521, 0.304856984752653, 0.272359203881674, 0.284250121457575, 0.442934515536774, 
0.330485254203263, 0.398254235619369, 0.305000965446874, 0.272524049383785, 0.284472926682551, 0.447037798285046, 
0.330736986684194, 0.398611458301996, 0.305130378213163, 0.272667323969774, 0.28469462452794, 0.451171682949293, 
0.330627026875531, 0.398976045961935, 0.305073632925174, 0.272597647525631, 0.284852103509904, 0.455199593048247, 
0.329800135696928, 0.399121602395776, 0.304652050849153, 0.272123968291514, 0.284642429180952, 0.459068228452501, 
0.328384326798298, 0.39922079158174, 0.303957143789222, 0.271281003335585, 0.28400189525089, 0.461380964712037, 
0.326462207868186, 0.399253672766202, 0.303146273143867, 0.27019501571317, 0.283151510211309, 0.463161419658625, 
0.32376905523481, 0.398678996424636, 0.302207578175402, 0.268925743360629, 0.282132285090341, 0.464359739582755, 
0.320146322569912, 0.398157201822792, 0.301056257887269, 0.267360034949032, 0.280806413975615, 0.465497216895655, 
0.316171200087256, 0.397818404239066, 0.299571679747896, 0.265551493937111, 0.279204791055761, 0.466268221886584, 
0.312269363144036, 0.39746246067598, 0.29780065268244, 0.263601868451515, 0.277393516944094, 0.467549929026862, 
0.308444210322317, 0.396834336717825, 0.295689041156957, 0.26148571523681, 0.275040092342034, 0.468315820084432, 
0.304445475384055, 0.396175129881171, 0.293138462556365, 0.259413644535439, 0.271558886897572, 0.468989368816777, 
0.30029607442306, 0.395417493443812, 0.290080966721211, 0.25762408084932, 0.267109930367304, 0.46992510048627, 
0.296281958146199, 0.394192834690374, 0.286347919307839, 0.256219275057161, 0.262165366374525, 0.470574208829593, 
0.292295652425043, 0.392520411417642, 0.282147873356772, 0.255493120379828, 0.256494243686132, 0.471375379396248, 
0.288251911007598, 0.390637348732052, 0.277689237590948, 0.255227926664307, 0.249775847920544, 0.47172504114646, 
0.284404011528653, 0.389501262570986, 0.273247017307335, 0.255430152541545, 0.241938155146945, 0.468717525061417, 
0.280780377300795, 0.388654460881198, 0.268686365400231, 0.256015649698134, 0.233379283203352, 0.463075649980045, 
0.277372014018224, 0.387026702508531, 0.263999583820968, 0.256849351963394, 0.224570669627958, 0.455907936140907, 
0.274437304596368, 0.38375169707149, 0.25951321877774, 0.257887707048812, 0.216013033111399, 0.447684545699415, 
0.272091257989169, 0.378405209105825, 0.25500708422453, 0.259137638234778, 0.207751349525587, 0.438683133346803, 
0.269835787064984, 0.371519249425115, 0.250106652070488, 0.260523455836984, 0.19991076345646, 0.429059536827508, 
0.266701556736659, 0.36341159893673, 0.244801080680014, 0.262050399299802, 0.193178160902726, 0.419246374855414, 
0.26273179785852, 0.354112068837391, 0.238838135093505, 0.263643328995898, 0.18833966844168, 0.409792624027198, 
0.258282112274663, 0.342944972821511, 0.231822879576901, 0.265195956941181, 0.185982973104429, 0.401740248086388, 
0.255038877932184, 0.329479983966141, 0.224613550926693, 0.266550862346999, 0.185034323278798, 0.395722297104104, 
0.253526385534405, 0.314362561777974, 0.21794626188501, 0.267828749037775, 0.185242781391123, 0.391004609626622, 
0.252904989654077, 0.299160687863461, 0.211624482001948, 0.268878460214062, 0.185745216158273, 0.386998877499819, 
0.252954787046595, 0.287523591561018, 0.205769005038701, 0.26972889561862, 0.186761169553117, 0.383405426725508, 
0.253389990888684, 0.280436303479831, 0.201100992124048, 0.270433922395213, 0.187719050950626, 0.380264908943549, 
0.254012683786944, 0.276615976761674, 0.198409400809539, 0.271025016331206, 0.18910666200724, 0.377572111532833, 
0.254873699989209, 0.274881249686869, 0.197117625740916, 0.271652488719488, 0.190140059637841, 0.375134052711543, 
0.255460573716363, 0.274177837767149, 0.196465859176162, 0.272318005756018, 0.191307353722839, 0.372354622394577, 
0.255867949554411, 0.274264531981908, 0.196233625873164, 0.27318131879636, 0.191855909497958, 0.369254635747876, 
0.256323778973936, 0.274823200204114, 0.196240103575584, 0.274124699850629, 0.192531919275722, 0.365818803732679, 
0.256717165335008, 0.275653657590547, 0.196502368316875, 0.27521045048292, 0.192858995049547, 0.362190137812806, 
0.25758320275339, 0.276652213249452, 0.196924065307135, 0.276353208811546, 0.193561714479744, 0.358796769917708, 
0.25897774708252, 0.277509386362026, 0.197521839978301, 0.277419698839449, 0.19396062723128, 0.355485492252425, 
0.261642366096507, 0.278104039492333, 0.198148624941425, 0.278290435375862, 0.19462201532104, 0.352491658501442, 
0.265161724133583, 0.278457289514348, 0.198894891194943, 0.278980226200335, 0.19518866829206, 0.349955037047873, 
0.269790701851478, 0.275916071818923, 0.199640780208548, 0.279420273147495, 0.196560712722493, 0.348661827320563, 
0.275197082639787, 0.271325028671752, 0.20056697361574, 0.27904977134135, 0.198080507984131, 0.348144203343453, 
0.281331211511155, 0.265119425051135, 0.201621444483971, 0.278843737292195, 0.200222816454263, 0.348301428145103, 
0.28787181394889, 0.259441277477501, 0.203006374640847, 0.278871155861011, 0.203062791476603, 0.348900155046185, 
0.294763405576501, 0.256770932398389, 0.20461201356064, 0.279352849062931, 0.206478820322151, 0.350001123873311, 
0.301831739491407, 0.255512819311535, 0.206523599526865, 0.280099633552811, 0.210378362607339, 0.351372402798592, 
0.30860979734604, 0.255832371128528, 0.20848388731305, 0.281118790640112, 0.214745743282786, 0.352930601674474, 
0.315333327071352, 0.256182392670318, 0.21097492780703, 0.282212468945823, 0.219827499629876, 0.354607289346414, 
0.32149221163422, 0.256888793534143, 0.213216785043454, 0.283355916729089, 0.22539839100223, 0.356563861986044, 
0.327590884358019, 0.25779191131653, 0.215650021387862, 0.284423132931194, 0.231454868025381, 0.358361641731112, 
0.333137518388083, 0.258542734310849, 0.218210999690418, 0.285417243660054, 0.237712019998928, 0.360130064620583, 
0.338686524929799, 0.259501608203083, 0.220773613658957, 0.28634412088581, 0.244323637091163, 0.361736809199532, 
0.343873082913591, 0.260437010752216, 0.223546157759197, 0.287105823039531, 0.250896778293133, 0.363478979889442, 
0.346828148889949, 0.261570672243706, 0.226352608373135, 0.287918135706973, 0.257562498245942, 0.365018619687476, 
0.345208257893876, 0.263236101873922, 0.229200180354255, 0.287292688495864, 0.263963428271923, 0.366557522530935, 
0.342127560607564, 0.265656182946825, 0.232216310400039, 0.284024109931802, 0.27006584463381, 0.368116656596757, 
0.338421955455955, 0.268678188302628, 0.23510988628782, 0.280083627904584, 0.275687028837385, 0.369598581616106, 
0.334477882779502, 0.271976217990713, 0.23815839240606, 0.276358765420977, 0.281195541541328, 0.371181404625346, 
0.330822502827346, 0.27542346563344, 0.241704952412634, 0.273252169952383, 0.286274120270037, 0.372628877746199, 
0.32781827259762, 0.278900673709011, 0.246040065921122, 0.270796137182655, 0.291385147981953, 0.37425673006181, 
0.32558469168879, 0.282524228715072, 0.250817156066486, 0.268926994339038, 0.296149820795415, 0.375746607434829, 
0.323947471979168, 0.286088200782041, 0.255969755046516, 0.267383657765469, 0.298119223541634, 0.377471249049559, 
0.322679841709194, 0.289658109570993, 0.261068449039718, 0.266296100586093, 0.297853233633897, 0.379031567028294, 
0.322049290686288, 0.293110620803944, 0.266269351288552, 0.265695934248895, 0.296666393613651, 0.380746008438779, 
0.321741501765164, 0.296841486685708, 0.271145073736155, 0.265412031671209, 0.294930205401937, 0.382335058295077, 
0.321622724195142, 0.300370633161804, 0.275943203225889, 0.265259168325835, 0.29342885242075, 0.384171517592892, 
0.321576431571327, 0.3038910677226, 0.280344603389042, 0.26515347557657, 0.292341756280998, 0.38584052639138, 
0.321606664618626, 0.307571091076966, 0.284645955245572, 0.265075756890366, 0.291666229025776, 0.387729439534497, 
0.321695929377931, 0.311259684363229, 0.288516321781574, 0.265031770450015, 0.291190602084843, 0.389478945840723, 
0.321847890961197, 0.315194470657142, 0.29242539519171, 0.265014454913875, 0.290872698159815, 0.391392254206014, 
0.322051286880124, 0.319056266206185, 0.294828154291034, 0.265024839705122, 0.290667155411531, 0.39319655609851, 
0.322277027239964, 0.323399635045761, 0.296086509586466, 0.265040519946035, 0.290548734697478, 0.395126416051311, 
0.322578074767042, 0.327039057177924, 0.296774797957753, 0.265081687360906, 0.290499189234847, 0.396938683523521, 
0.322891249132227, 0.330590288888959, 0.297194119237778, 0.265147278459384, 0.290480932597402, 0.398852060133478, 
0.323241012827406, 0.33398994549896, 0.297460961071443, 0.2652137605138, 0.290472601523466, 0.40062792327945, 
0.323645824780177, 0.337431270155806, 0.297676671339211, 0.265295320367215, 0.290481170710163, 0.402490213940414, 
0.324057828924152, 0.340805375652343, 0.297846754767757, 0.265394821730011, 0.290504755084365, 0.40422166064054, 
0.324461493766668, 0.344240381130849, 0.298003172625384, 0.265489555029316, 0.29053010433514, 0.406058176987805, 
0.324892058703917, 0.34760476856061, 0.29813308059803, 0.265622845136775, 0.290564916802568, 0.407743214590576, 
0.325283377035562, 0.351105213872442, 0.298266166685191, 0.265718992312751, 0.290607744827669, 0.409574863966408, 
0.325732972722403, 0.354386385551819, 0.298376315215916, 0.265829292972089, 0.290656284575436, 0.41152454096309, 
0.326123724918972, 0.35799906967062, 0.298486849448136, 0.26596996498307, 0.290706625598388, 0.413513699812268, 
0.326604235404859, 0.361315304840761, 0.298585830621909, 0.266095835895992, 0.290761965495049, 0.415564692791544, 
0.327009505903974, 0.364900672431482, 0.298673317400375, 0.266198102184432, 0.290812928966778, 0.417630091867624, 
0.32744661517354, 0.368220595170918, 0.298761218593291, 0.266296214959534, 0.290868707682189, 0.419901529970616, 
0.32794794993207, 0.371808193462508, 0.298835489929317, 0.266398131496047, 0.290915951114158, 0.422104074358856, 
0.328417307434406, 0.375140427155085, 0.298916162945968, 0.266495611667795, 0.290971508317322, 0.42433620439754, 
0.328863547639915, 0.378697792556604, 0.298975902579573, 0.266574639717036, 0.291014303302173, 0.426623593138504, 
0.329233072544077, 0.38207767172803, 0.299061519836095, 0.266751161913742, 0.291069271766567, 0.428907614067783, 
0.329353291490258, 0.385634413885244, 0.299142624988448, 0.266863584596741, 0.291108968918296, 0.431281169378891, 
0.329362857856687, 0.38901070799599, 0.299243638812488, 0.267043410435358, 0.29116309287861, 0.433550504089733, 
0.32936073851051, 0.392636351351107, 0.299323096185284, 0.26719378752633, 0.291213856652099, 0.436031029751418, 
